"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/28/2020","AQS","060132001","1","1.8","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"04/29/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"04/30/2020","AQS","060132001","1","2.4","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/01/2020","AQS","060132001","1","3.2","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/02/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/03/2020","AQS","060132001","1","2.2","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/04/2020","AQS","060132001","1","5.7","ppb","7","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/05/2020","AQS","060132001","1","3.8","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/06/2020","AQS","060132001","1","12.3","ppb","17","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/07/2020","AQS","060132001","1","2.8","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/08/2020","AQS","060132001","1","6.9","ppb","9","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/09/2020","AQS","060132001","1","1.4","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/10/2020","AQS","060132001","1","0.6","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/11/2020","AQS","060132001","1","0.7","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/12/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/13/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","18","75.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/14/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/15/2020","AQS","060132001","1","4.5","ppb","6","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/16/2020","AQS","060132001","1","0.5","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/17/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/18/2020","AQS","060132001","1","0.2","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/19/2020","AQS","060132001","1","1.8","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/20/2020","AQS","060132001","1","1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/21/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/22/2020","AQS","060132001","1","8.3","ppb","11","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/23/2020","AQS","060132001","1","2.8","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/24/2020","AQS","060132001","1","3.6","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/25/2020","AQS","060132001","1","2.9","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/26/2020","AQS","060132001","1","3.4","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/27/2020","AQS","060132001","1","2.3","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/28/2020","AQS","060132001","1","1.5","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/29/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/30/2020","AQS","060132001","1","0.6","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"05/31/2020","AQS","060132001","1","0.2","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/01/2020","AQS","060132001","1","3.4","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/02/2020","AQS","060132001","1","3.8","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/03/2020","AQS","060132001","1","7","ppb","10","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/04/2020","AQS","060132001","1","2.7","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/05/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/06/2020","AQS","060132001","1","2","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/07/2020","AQS","060132001","1","1.1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/08/2020","AQS","060132001","1","3.8","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/09/2020","AQS","060132001","1","2","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/10/2020","AQS","060132001","1","2.1","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/11/2020","AQS","060132001","1","2.4","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/12/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/13/2020","AQS","060132001","1","0.7","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/14/2020","AQS","060132001","1","3.6","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/15/2020","AQS","060132001","1","1.1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/16/2020","AQS","060132001","1","1.9","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/17/2020","AQS","060132001","1","3.9","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/18/2020","AQS","060132001","1","3.4","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/19/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/20/2020","AQS","060132001","1","0.5","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/21/2020","AQS","060132001","1","1.9","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/22/2020","AQS","060132001","1","1.9","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/23/2020","AQS","060132001","1","2","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/24/2020","AQS","060132001","1","1.5","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/25/2020","AQS","060132001","1","1.5","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/26/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/27/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/28/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/29/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"06/30/2020","AQS","060132001","1","2.9","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/01/2020","AQS","060132001","1","1.5","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/02/2020","AQS","060132001","1","0.5","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/03/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/04/2020","AQS","060132001","1","1.6","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/05/2020","AQS","060132001","1","1.1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/06/2020","AQS","060132001","1","0.5","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/07/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/08/2020","AQS","060132001","1","1.1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/09/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/10/2020","AQS","060132001","1","1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/11/2020","AQS","060132001","1","2.7","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/12/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/13/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/14/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/15/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/16/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/17/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/18/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/19/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/20/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/21/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/22/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/23/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/24/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/25/2020","AQS","060132001","1","1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/26/2020","AQS","060132001","1","1.5","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/27/2020","AQS","060132001","1","0.7","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/28/2020","AQS","060132001","1","0.9","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/29/2020","AQS","060132001","1","1.4","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/30/2020","AQS","060132001","1","0.9","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"07/31/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/01/2020","AQS","060132001","1","1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/02/2020","AQS","060132001","1","1.1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/03/2020","AQS","060132001","1","1.9","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/04/2020","AQS","060132001","1","0.9","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/05/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/06/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/07/2020","AQS","060132001","1","1.8","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/08/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/09/2020","AQS","060132001","1","1.6","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/10/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/11/2020","AQS","060132001","1","0.3","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/12/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/13/2020","AQS","060132001","1","2.4","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/14/2020","AQS","060132001","1","3.3","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/15/2020","AQS","060132001","1","4.4","ppb","6","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/16/2020","AQS","060132001","1","6.9","ppb","9","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/17/2020","AQS","060132001","1","3.3","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/18/2020","AQS","060132001","1","3.3","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/19/2020","AQS","060132001","1","2.8","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/20/2020","AQS","060132001","1","2.9","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/21/2020","AQS","060132001","1","2","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/22/2020","AQS","060132001","1","3.5","ppb","4","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/23/2020","AQS","060132001","1","2.5","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/24/2020","AQS","060132001","1","2.9","ppb","3","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/25/2020","AQS","060132001","1","1","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/26/2020","AQS","060132001","1","0.7","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/27/2020","AQS","060132001","1","1.7","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/28/2020","AQS","060132001","1","1.6","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/29/2020","AQS","060132001","1","0.6","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/30/2020","AQS","060132001","1","1.7","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"08/31/2020","AQS","060132001","1","1.3","ppb","1","Martinez - Jones St.","21","88.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"09/01/2020","AQS","060132001","1","0.4","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"09/02/2020","AQS","060132001","1","0.8","ppb","0","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"09/03/2020","AQS","060132001","1","1.2","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
"09/04/2020","AQS","060132001","1","1.9","ppb","1","Martinez - Jones St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.012816","-122.134467"
