"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2016","AQS","060131002","1","0.025","ppm","23","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/03/2016","AQS","060131002","1","0.028","ppm","26","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/04/2016","AQS","060131002","1","0.029","ppm","27","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/05/2016","AQS","060131002","1","0.026","ppm","24","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/06/2016","AQS","060131002","1","0.031","ppm","29","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/07/2016","AQS","060131002","1","0.03","ppm","28","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/08/2016","AQS","060131002","1","0.034","ppm","31","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/09/2016","AQS","060131002","1","0.031","ppm","29","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/10/2016","AQS","060131002","1","0.028","ppm","26","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/11/2016","AQS","060131002","1","0.028","ppm","26","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/12/2016","AQS","060131002","1","0.033","ppm","31","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/13/2016","AQS","060131002","1","0.03","ppm","28","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/14/2016","AQS","060131002","1","0.027","ppm","25","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/15/2016","AQS","060131002","1","0.026","ppm","24","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/16/2016","AQS","060131002","1","0.035","ppm","32","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/17/2016","AQS","060131002","1","0.038","ppm","35","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/18/2016","AQS","060131002","1","0.037","ppm","34","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/19/2016","AQS","060131002","1","0.036","ppm","33","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/20/2016","AQS","060131002","1","0.035","ppm","32","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/21/2016","AQS","060131002","1","0.032","ppm","30","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/22/2016","AQS","060131002","1","0.034","ppm","31","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/23/2016","AQS","060131002","1","0.031","ppm","29","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/24/2016","AQS","060131002","1","0.034","ppm","31","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/25/2016","AQS","060131002","1","0.039","ppm","36","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/26/2016","AQS","060131002","1","0.031","ppm","29","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/27/2016","AQS","060131002","1","0.03","ppm","28","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/28/2016","AQS","060131002","1","0.027","ppm","25","Bethel Island","14","82.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"02/29/2016","AQS","060131002","1","0.031","ppm","29","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/01/2016","AQS","060131002","1","0.032","ppm","30","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/02/2016","AQS","060131002","1","0.025","ppm","23","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/03/2016","AQS","060131002","1","0.024","ppm","22","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/04/2016","AQS","060131002","1","0.02","ppm","19","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/05/2016","AQS","060131002","1","0.038","ppm","35","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/06/2016","AQS","060131002","1","0.04","ppm","37","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
"03/07/2016","AQS","060131002","1","0.035","ppm","32","Bethel Island","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.006311","-121.641918"
