"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/11/2018","AQS","060131004","2","15","ug/m3 SC","14","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/23/2018","AQS","060131004","2","15","ug/m3 SC","14","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"10/29/2018","AQS","060131004","2","13","ug/m3 SC","12","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"11/04/2018","AQS","060131004","2","25","ug/m3 SC","23","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"11/10/2018","AQS","060131004","2","101","ug/m3 SC","74","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"11/16/2018","AQS","060131004","2","191","ug/m3 SC","119","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"11/22/2018","AQS","060131004","2","8","ug/m3 SC","7","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"11/28/2018","AQS","060131004","2","11","ug/m3 SC","10","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"12/04/2018","AQS","060131004","2","11","ug/m3 SC","10","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"12/10/2018","AQS","060131004","2","31","ug/m3 SC","29","San Pablo","1","100.0000","81102","PM10 Total 0-10um STP","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
